Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
86.41,TraderOne,Tick,341,251,90,-90,148900,149600,10740,130860,112860,OK
86.41,TraderOne,Tick,341,251,90,-90,148900,149600,10740,130860,112860,OK
86.72,TraderOne,Tick,341,251,90,-90,149600,149600,10740,130860,130860,OK
87.03,TraderOne,Tick,341,251,90,-90,149600,149600,10740,130860,130860,OK
87.35,TraderOne,Tick,341,251,90,-90,149600,149600,10740,130860,130860,OK
87.35,TraderOne,Tick,341,251,90,-90,149600,149700,10740,130860,121860,OK
87.66,TraderOne,Tick,341,251,90,-90,149600,149700,10740,130860,121860,OK
87.97,TraderOne,Tick,341,251,90,-90,149600,149500,10740,130860,139860,OK
88.6,TraderOne,Tick,341,251,90,-90,149600,149500,10740,130860,139860,OK
88.6,TraderOne,Tick,341,251,90,-90,149600,149200,10740,130860,148860,OK
88.91,TraderOne,Tick,341,251,90,-90,149600,149100,10740,130860,148860,OK
89.22,TraderOne,Tick,341,251,90,-90,149600,149100,10740,130860,148860,OK
89.38,TraderOne,Tick,341,251,90,-90,149600,149100,10740,130860,148860,OK
89.69,TraderOne,Tick,341,251,90,-90,149600,148900,10740,130860,148860,OK
90.0,TraderOne,Tick,341,251,90,-90,149600,148900,10740,130860,148860,OK
90.47,TraderOne,Tick,341,251,90,-90,149600,149100,10740,130860,148860,OK
90.63,TraderOne,Tick,341,251,90,-90,149600,149100,10740,130860,148860,OK
90.63,TraderOne,Tick,341,251,90,-90,149600,149100,10740,130860,148860,OK
90.94,TraderOne,Tick,341,261,80,-90,149100,149100,10591,1622009,131009,OK
91.25,TraderOne,Tick,341,271,70,-70,149400,149100,10890,133710,147710,OK
91.72,TraderOne,Tick,341,281,60,-65,149600,148900,10964,881136,148636,OK
91.88,TraderOne,Tick,341,281,60,-60,149600,148900,10964,135636,147636,OK
91.88,TraderOne,Tick,341,285,56,-60,149500,148900,11084,733516,149116,OK
92.19,TraderOne,Tick,351,285,66,-56,148500,148900,10935,-1349735,126065,OK
92.5,TraderOne,Tick,351,285,66,-66,148500,148900,10935,140265,127065,OK
92.82,TraderOne,Tick,351,285,66,-66,148500,148900,10935,140265,127065,OK
92.82,TraderOne,Tick,351,285,66,-66,148500,148900,10935,140265,127065,OK
93.13,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
93.44,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
93.6,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
93.91,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
94.22,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
94.38,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
94.69,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
95.0,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
95.32,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
95.63,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
95.63,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
96.1,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
96.57,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
96.88,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
96.88,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
97.19,TraderOne,Tick,351,285,66,-66,148500,149200,10935,140265,127065,OK
97.35,TraderOne,Tick,361,285,76,-66,149100,149200,10785,-1354585,129815,OK
97.66,TraderOne,Tick,361,285,76,-76,149800,149600,10785,141415,156615,OK
98.13,TraderOne,Tick,361,285,76,-76,149800,149800,10785,141415,141415,OK
98.13,TraderOne,Tick,361,285,76,-76,149800,149800,10785,141415,141415,OK
98.44,TraderOne,Tick,361,285,76,-76,149200,149800,10785,141415,118615,OK
98.75,TraderOne,Tick,361,285,76,-76,149800,149800,10785,141415,141415,OK
98.91,TraderOne,Tick,361,285,76,-76,149800,149800,10785,141415,141415,OK
99.69,TraderOne,Tick,361,285,76,-76,149600,150100,10785,141415,118615,OK
99.69,TraderOne,Tick,361,285,76,-76,149800,150000,10785,141415,126215,OK
100.0,TraderOne,Tick,361,285,76,-76,149900,150000,10785,141415,133815,OK
100.47,TraderOne,Tick,361,285,76,-76,149900,149900,10785,141415,141415,OK
100.47,TraderOne,Tick,361,285,76,-76,149900,149900,10785,141415,141415,OK
100.78,TraderOne,Tick,361,285,76,-76,149900,149900,10785,141415,141415,OK
100.94,TraderOne,Tick,361,285,76,-76,149900,149900,10785,141415,141415,OK
101.1,TraderOne,Tick,361,285,76,-76,149900,149900,10785,141415,141415,OK
101.41,TraderOne,Tick,361,285,76,-76,149400,149900,10785,141415,118615,OK
101.72,TraderOne,Tick,361,285,76,-76,149400,150100,10785,141415,118615,OK
101.88,TraderOne,Tick,361,285,76,-76,149400,150100,10785,141415,118615,OK
102.19,TraderOne,Tick,361,285,76,-76,149400,150100,10785,141415,118615,OK
102.5,TraderOne,Tick,361,285,76,-76,149400,150100,10785,141415,118615,OK
102.66,TraderOne,Tick,361,285,76,-76,149400,150300,10785,141415,118615,OK
102.97,TraderOne,Tick,361,285,76,-76,149400,150300,10785,141415,118615,OK
103.13,TraderOne,Tick,361,285,76,-76,149400,150300,10785,141415,118615,OK
103.44,TraderOne,Tick,361,285,76,-76,149700,150300,10785,141415,118615,OK
103.91,TraderOne,Tick,361,285,76,-76,149900,150300,10785,141415,118615,OK
103.91,TraderOne,Tick,361,285,76,-76,149900,150400,10785,141415,118615,OK
104.22,TraderOne,Tick,361,285,76,-76,149900,150400,10785,141415,118615,OK
104.38,TraderOne,Tick,361,285,76,-76,149900,150200,10785,141415,118615,OK
104.85,TraderOne,Tick,361,285,76,-76,149900,150200,10785,141415,118615,OK
105.0,TraderOne,Tick,361,285,76,-76,149900,150200,10785,141415,118615,OK
105.16,TraderOne,Tick,361,285,76,-76,149900,150200,10785,141415,118615,OK
105.47,TraderOne,Tick,361,285,76,-76,149900,150200,10785,141415,118615,OK
105.78,TraderOne,Tick,361,285,76,-76,149900,150200,10785,141415,118615,OK
106.1,TraderOne,Tick,361,285,76,-76,149900,150300,10785,141415,118615,OK
106.1,TraderOne,Tick,361,285,76,-76,149900,150500,10785,141415,118615,OK
106.41,TraderOne,Tick,361,285,76,-76,150200,150500,10785,141415,118615,OK
106.88,TraderOne,Tick,361,285,76,-76,150200,150400,10785,141415,126215,OK
106.88,TraderOne,Tick,361,285,76,-76,150200,150400,10785,141415,126215,OK
107.19,TraderOne,Tick,361,285,76,-76,150200,150300,10785,141415,133815,OK
107.35,TraderOne,Tick,361,285,76,-76,150200,150300,10785,141415,133815,OK
107.66,TraderOne,Tick,361,285,76,-76,150200,150400,10785,141415,126215,OK
107.97,TraderOne,Tick,361,285,76,-76,150200,150400,10785,141415,126215,OK
108.28,TraderOne,Tick,361,285,76,-76,150200,150400,10785,141415,126215,OK
108.6,TraderOne,Tick,361,285,76,-76,150200,150200,10785,141415,141415,OK
108.75,TraderOne,Tick,361,285,76,-76,150200,150100,10785,141415,149015,OK
108.91,TraderOne,Tick,361,285,76,-76,149600,150100,10785,141415,118615,OK
109.22,TraderOne,Tick,361,285,76,-76,149600,150100,10785,141415,118615,OK
109.53,TraderOne,Tick,361,285,76,-76,149600,150100,10785,141415,118615,OK
109.69,TraderOne,Tick,361,285,76,-76,149600,150100,10785,141415,118615,OK
109.85,TraderOne,Tick,361,285,76,-76,149600,150100,10785,141415,118615,OK
110.16,TraderOne,Tick,361,285,76,-76,149600,150500,10785,141415,118615,OK
110.47,TraderOne,Tick,361,285,76,-76,150200,150500,10785,141415,118615,OK
110.94,TraderOne,Tick,361,285,76,-76,150200,150700,10785,141415,118615,OK
110.94,TraderOne,Tick,361,285,76,-76,150200,150600,10785,141415,118615,OK
111.1,TraderOne,Tick,361,285,76,-76,150200,150600,10785,141415,118615,OK
111.41,TraderOne,Tick,361,285,76,-76,150200,150600,10785,141415,118615,OK
111.57,TraderOne,Tick,361,285,76,-76,150200,150600,10785,141415,118615,OK
112.03,TraderOne,Tick,361,285,76,-76,150100,150600,10785,141415,118615,OK
112.35,TraderOne,Tick,361,285,76,-76,150100,150400,10785,141415,118615,OK
112.66,TraderOne,Tick,361,285,76,-76,150100,150500,10785,141415,118615,OK
112.66,TraderOne,Tick,361,285,76,-76,150100,150500,10785,141415,118615,OK
113.13,TraderOne,Tick,361,285,76,-76,150200,150600,10785,141415,118615,OK
113.13,TraderOne,Tick,361,285,76,-76,150200,150600,10785,141415,118615,OK
113.6,TraderOne,Tick,361,285,76,-76,150200,150500,10785,141415,118615,OK
113.91,TraderOne,Tick,361,285,76,-76,150200,150500,10785,141415,118615,OK
113.91,TraderOne,Tick,361,285,76,-76,150200,150500,10785,141415,118615,OK
114.22,TraderOne,Tick,361,285,76,-76,150200,150500,10785,141415,118615,OK
114.53,TraderOne,Tick,361,285,76,-76,150500,150600,10785,141415,133815,OK
114.85,TraderOne,Tick,361,285,76,-76,150500,150500,10785,141415,141415,OK
115.16,TraderOne,Tick,361,285,76,-76,150500,150900,10785,141415,118615,OK
115.32,TraderOne,Tick,361,285,76,-76,150500,150500,10785,141415,141415,OK
115.32,TraderOne,Tick,361,285,76,-76,150100,150500,10785,141415,118615,OK
115.78,TraderOne,Tick,361,285,76,-76,150100,150500,10785,141415,118615,OK
116.1,TraderOne,Tick,361,285,76,-76,150100,150400,10785,141415,118615,OK
116.57,TraderOne,Tick,361,285,76,-76,150600,150800,10785,141415,126215,OK
116.57,TraderOne,Tick,361,285,76,-76,150600,150800,10785,141415,126215,OK
116.88,TraderOne,Tick,361,285,76,-76,150000,150500,10785,141415,118615,OK
117.19,TraderOne,Tick,361,285,76,-76,150000,150500,10785,141415,118615,OK
117.5,TraderOne,Tick,361,285,76,-76,150000,150300,10785,141415,118615,OK
117.66,TraderOne,Tick,361,285,76,-76,150000,150300,10785,141415,118615,OK
117.97,TraderOne,Tick,361,285,76,-76,150000,150300,10785,141415,118615,OK
118.13,TraderOne,Tick,361,285,76,-76,150000,150300,10785,141415,118615,OK
118.6,TraderOne,Tick,361,285,76,-76,150000,150500,10785,141415,118615,OK
118.6,TraderOne,Tick,361,285,76,-76,150000,150500,10785,141415,118615,OK
118.91,TraderOne,Tick,361,285,76,-76,150000,150300,10785,141415,118615,OK
119.22,TraderOne,Tick,361,285,76,-76,150500,150300,10785,141415,156615,OK
119.69,TraderOne,Tick,361,285,76,-76,150500,150100,10785,141415,164215,OK
119.69,TraderOne,Tick,361,285,76,-76,150200,150100,10785,141415,149015,OK
120.0,TraderOne,Tick,361,285,76,-76,150200,150100,10785,141415,149015,OK
120.47,TraderOne,Tick,361,295,66,-76,150300,150600,10635,1644565,118765,OK
120.78,TraderOne,Tick,361,295,66,-66,150300,150600,10635,138565,118765,OK
120.94,TraderOne,Tick,361,295,66,-66,150300,150600,10635,138565,118765,OK
121.1,TraderOne,Tick,361,295,66,-66,150300,150600,10635,138565,118765,OK
121.41,TraderOne,Tick,371,295,76,-76,150000,150600,10485,141715,118915,OK
121.72,TraderOne,Tick,371,295,76,-76,150000,150600,10485,141715,118915,OK
122.03,TraderOne,Tick,371,295,76,-76,150000,150600,10485,141715,118915,OK
122.35,TraderOne,Tick,371,295,76,-76,150100,150600,10485,141715,118915,OK
122.35,TraderOne,Tick,371,295,76,-76,150100,150500,10485,141715,118915,OK
122.66,TraderOne,Tick,371,295,76,-76,150100,150500,10485,141715,118915,OK
122.97,TraderOne,Tick,371,295,76,-76,150100,150500,10485,141715,118915,OK
123.13,TraderOne,Tick,371,295,76,-76,150100,150400,10485,141715,118915,OK
123.6,TraderOne,Tick,371,295,76,-76,150100,150400,10485,141715,118915,OK
123.6,TraderOne,Tick,371,295,76,-76,150100,150400,10485,141715,118915,OK
123.91,TraderOne,Tick,371,295,76,-76,150400,150400,10485,141715,141715,OK
124.22,TraderOne,Tick,371,295,76,-76,150400,150400,10485,141715,141715,OK
124.69,TraderOne,Tick,371,295,76,-76,150600,150400,10485,141715,156915,OK
124.69,TraderOne,Tick,371,295,76,-76,150600,150400,10485,141715,156915,OK
124.85,TraderOne,Tick,371,295,76,-76,150600,150400,10485,141715,156915,OK
125.16,TraderOne,Tick,371,295,76,-76,150600,150400,10485,141715,156915,OK
125.47,TraderOne,Tick,371,295,76,-76,150400,150400,10485,141715,141715,OK
125.94,TraderOne,Tick,371,295,76,-76,150400,150700,10485,141715,118915,OK
125.94,TraderOne,Tick,371,295,76,-76,150400,150700,10485,141715,118915,OK
126.1,TraderOne,Tick,371,295,76,-76,150400,150700,10485,141715,118915,OK
126.57,TraderOne,Tick,371,295,76,-76,150400,151200,10485,141715,118915,OK
126.72,TraderOne,Tick,371,295,76,-76,150500,151000,10485,141715,118915,OK
126.88,TraderOne,Tick,371,295,76,-76,150500,151000,10485,141715,118915,OK
127.19,TraderOne,Tick,371,295,76,-76,150500,151000,10485,141715,118915,OK
127.5,TraderOne,Tick,371,295,76,-76,150500,150800,10485,141715,118915,OK
127.66,TraderOne,Tick,371,295,76,-76,150500,150500,10485,141715,141715,OK
127.97,TraderOne,Tick,371,295,76,-76,150700,150300,10485,141715,164515,OK
128.28,TraderOne,Tick,371,295,76,-76,150700,150300,10485,141715,164515,OK
128.6,TraderOne,Tick,371,295,76,-76,150700,150200,10485,141715,164515,OK
128.75,TraderOne,Tick,371,295,76,-76,150700,150200,10485,141715,164515,OK
128.91,TraderOne,Tick,371,295,76,-76,150700,150200,10485,141715,164515,OK
129.22,TraderOne,Tick,371,295,76,-76,150700,150200,10485,141715,164515,OK
129.53,TraderOne,Tick,371,295,76,-76,150700,150400,10485,141715,164515,OK
129.85,TraderOne,Tick,371,305,66,-66,151000,150400,10335,141865,161665,OK
130.16,TraderOne,Tick,371,305,66,-66,151000,150400,10335,141865,161665,OK
130.16,TraderOne,Tick,371,305,66,-66,151000,150400,10335,141865,161665,OK
130.47,TraderOne,Tick,371,305,66,-66,151000,150400,10335,141865,161665,OK
130.78,TraderOne,Tick,371,305,66,-66,151000,150400,10335,141865,161665,OK
131.1,TraderOne,Tick,371,305,66,-66,150400,150400,10335,141865,141865,OK
131.57,TraderOne,Tick,371,305,66,-66,150400,150100,10335,141865,161665,OK
131.88,TraderOne,Tick,371,315,56,-66,150800,150100,10185,1647015,162815,OK
131.88,TraderOne,Tick,371,315,56,-56,150800,150100,10185,145015,161815,OK
132.35,TraderOne,Tick,371,315,56,-56,150800,149800,10185,145015,161815,OK
132.82,TraderOne,Tick,371,315,56,-56,150400,149600,10185,145015,156215,OK
133.13,TraderOne,Tick,371,315,56,-56,150200,149600,10185,145015,156215,OK
133.13,TraderOne,Tick,371,315,56,-56,150200,149600,10185,145015,156215,OK
133.44,TraderOne,Tick,371,325,46,-46,149900,149600,10485,145715,154915,OK
133.75,TraderOne,Tick,371,335,36,-36,149600,149500,10785,148415,152015,OK
134.07,TraderOne,Tick,371,345,26,-26,149600,149600,11084,148116,148116,OK
134.38,TraderOne,Tick,371,350,21,-21,149600,149600,11234,147466,147466,OK
134.53,TraderOne,Tick,371,350,21,-21,149600,149600,11234,147466,147466,OK
134.85,TraderOne,Tick,371,350,21,-21,149600,149700,11234,147466,145366,OK
134.85,TraderOne,Tick,371,350,21,-21,149600,149700,11234,147466,145366,OK
135.16,TraderOne,Tick,371,350,21,-21,149600,149800,11234,147466,143266,OK
135.47,TraderOne,Tick,381,352,29,-29,149900,149800,11055,151645,154545,OK
135.78,TraderOne,Tick,391,352,39,-39,149300,149900,11354,156346,144646,OK
136.1,TraderOne,Tick,391,352,39,-39,149300,149900,11354,156346,144646,OK
136.25,TraderOne,Tick,391,352,39,-39,149300,149900,11354,156346,144646,OK
136.41,TraderOne,Tick,391,352,39,-39,149300,149900,11354,156346,144646,OK
136.72,TraderOne,Tick,391,352,39,-39,149300,149800,11354,156346,144646,OK
137.03,TraderOne,Tick,391,352,39,-39,149300,149600,11354,156346,148546,OK
137.19,TraderOne,Tick,391,352,39,-39,149300,149600,11354,156346,148546,OK
137.5,TraderOne,Tick,391,352,39,-39,149300,149600,11354,156346,148546,OK
137.82,TraderOne,Tick,391,352,39,-39,149300,149300,11354,156346,156346,OK
138.13,TraderOne,Tick,391,352,39,-39,149300,149300,11354,156346,156346,OK
138.13,TraderOne,Tick,391,352,39,-39,149300,149300,11354,156346,156346,OK
138.44,TraderOne,Tick,391,352,39,-39,149300,149300,11354,156346,156346,OK
138.75,TraderOne,Tick,391,352,39,-39,149300,149100,11354,156346,164146,OK
139.07,TraderOne,Tick,391,352,39,-39,149300,149100,11354,156346,164146,OK
139.38,TraderOne,Tick,391,352,39,-39,149300,149300,11354,156346,156346,OK
139.38,TraderOne,Tick,391,352,39,-39,149300,149300,11354,156346,156346,OK
139.69,TraderOne,Tick,391,352,39,-39,149300,149300,11354,156346,156346,OK
140.0,TraderOne,Tick,391,352,39,-39,149300,149300,11354,156346,156346,OK
140.32,TraderOne,Tick,391,352,39,-39,149300,149300,11354,156346,156346,OK
140.32,TraderOne,Tick,391,352,39,-39,149300,149300,11354,156346,156346,OK
140.63,TraderOne,Tick,391,359,32,-39,149800,149300,11249,1205051,166351,OK
140.94,TraderOne,Tick,391,359,32,-32,149800,149300,11249,156451,162851,OK
141.1,TraderOne,Tick,391,359,32,-32,149800,149300,11249,156451,162851,OK
141.41,TraderOne,Tick,391,359,32,-32,149800,149300,11249,156451,162851,OK
141.57,TraderOne,Tick,391,369,22,-32,150200,149300,11099,1654601,166001,OK
141.88,TraderOne,Tick,391,369,22,-22,150200,149500,11099,157601,162001,OK
142.19,TraderOne,Tick,391,369,22,-22,150200,149500,11099,157601,162001,OK
142.5,TraderOne,Tick,391,369,22,-22,150200,149500,11099,157601,162001,OK
142.82,TraderOne,Tick,391,379,12,-22,150200,149500,10949,1656751,164151,OK
143.28,TraderOne,Tick,391,379,12,-12,150200,149500,10949,158751,161151,OK
143.44,TraderOne,Tick,391,379,12,-12,150200,149500,10949,158751,161151,OK
143.75,TraderOne,Tick,391,389,2,-12,150200,149700,10799,1657901,161301,OK
144.07,TraderOne,Tick,401,389,12,-2,149200,149700,10650,-1332950,161650,OK
144.53,TraderOne,Tick,411,389,22,-12,149100,149700,10501,-1329801,162799,OK
144.85,TraderOne,Tick,411,389,22,-22,149100,149700,10501,165199,160799,OK
145.0,TraderOne,Tick,411,389,22,-22,149100,149700,10501,165199,160799,OK
145.32,TraderOne,Tick,411,389,22,-22,149100,149700,10501,165199,160799,OK
145.47,TraderOne,Tick,411,389,22,-22,149100,149700,10501,165199,160799,OK
145.63,TraderOne,Tick,411,389,22,-22,149100,149700,10501,165199,160799,OK
145.94,TraderOne,Tick,411,389,22,-22,149100,149700,10501,165199,160799,OK
146.25,TraderOne,Tick,411,389,22,-22,149100,149500,10501,165199,160799,OK
146.57,TraderOne,Tick,411,389,22,-22,149100,149500,10501,165199,160799,OK
146.88,TraderOne,Tick,411,389,22,-22,149100,149700,10501,165199,160799,OK
147.03,TraderOne,Tick,411,389,22,-22,149100,149700,10501,165199,160799,OK
147.35,TraderOne,Tick,411,389,22,-22,149100,149700,10501,165199,160799,OK
147.35,TraderOne,Tick,411,389,22,-22,149100,149600,10501,165199,160799,OK
147.82,TraderOne,Tick,411,389,22,-22,149100,149600,10501,165199,160799,OK
147.97,TraderOne,Tick,411,389,22,-22,149100,149600,10501,165199,160799,OK
148.28,TraderOne,Tick,411,389,22,-22,149100,149600,10501,165199,160799,OK
148.44,TraderOne,Tick,411,389,22,-22,149100,149600,10501,165199,160799,OK
148.75,TraderOne,Tick,411,389,22,-22,149100,149600,10501,165199,160799,OK
148.91,TraderOne,Tick,411,389,22,-22,149100,149600,10501,165199,160799,OK
149.22,TraderOne,Tick,411,389,22,-22,149100,149600,10501,165199,160799,OK
149.53,TraderOne,Tick,411,399,12,-22,150600,150100,10351,1667349,169949,OK
150.0,TraderOne,Tick,411,399,12,-12,150600,150100,10351,168349,171949,OK
150.16,TraderOne,Tick,411,399,12,-12,150600,150100,10351,168349,171949,OK
150.47,TraderOne,Tick,411,399,12,-12,150600,150100,10351,168349,171949,OK
150.78,TraderOne,Tick,411,406,5,-5,150000,150100,10561,169539,169039,OK
150.94,TraderOne,Tick,411,406,5,-5,150000,150100,10561,169539,169039,OK
151.25,TraderOne,Tick,411,406,5,-5,150000,150100,10561,169539,169039,OK
151.72,TraderOne,Tick,411,408,3,-3,149900,150100,10621,169679,169079,OK
151.72,TraderOne,Tick,411,408,3,-3,149900,150100,10621,169679,169079,OK
151.88,TraderOne,Tick,411,408,3,-3,149900,150100,10621,169679,169079,OK
152.19,TraderOne,Tick,411,408,3,-3,149900,150100,10621,169679,169079,OK
152.5,TraderOne,Tick,411,408,3,-3,149900,150100,10621,169679,169079,OK
152.82,TraderOne,Tick,411,408,3,-3,149900,150100,10621,169679,169079,OK
152.82,TraderOne,Tick,411,418,-7,-3,150400,150100,10471,1668829,165729,OK
153.28,TraderOne,Tick,411,418,-7,7,150400,149800,10471,169829,167729,OK
153.6,TraderOne,Tick,411,418,-7,7,150400,149800,10471,169829,167729,OK
153.6,TraderOne,Tick,411,418,-7,7,150400,149800,10471,169829,167729,OK
154.07,TraderOne,Tick,411,418,-7,7,150400,150100,10471,169829,167729,OK
154.38,TraderOne,Tick,411,418,-7,7,150400,150100,10471,169829,167729,OK
154.38,TraderOne,Tick,411,418,-7,7,150400,150100,10471,169829,167729,OK
154.69,TraderOne,Tick,411,418,-7,7,150400,150100,10471,169829,167729,OK
155.0,TraderOne,Tick,411,418,-7,7,150400,150100,10471,169829,167729,OK
155.32,TraderOne,Tick,411,418,-7,7,150400,150100,10471,169829,167729,OK
155.47,TraderOne,Tick,411,418,-7,7,150400,150300,10471,169829,169129,OK
155.63,TraderOne,Tick,411,418,-7,7,150400,150300,10471,169829,169129,OK
155.94,TraderOne,Tick,411,418,-7,7,150400,150300,10471,169829,169129,OK
156.25,TraderOne,Tick,411,418,-7,7,150400,150300,10471,169829,169129,OK
156.41,TraderOne,Tick,411,418,-7,7,150400,150300,10471,169829,169129,OK
156.72,TraderOne,Tick,411,418,-7,7,150400,150300,10471,169829,169129,OK
156.88,TraderOne,Tick,411,418,-7,7,150400,150300,10471,169829,169129,OK
157.19,TraderOne,Tick,411,418,-7,7,150600,150300,10471,169829,167729,OK
157.5,TraderOne,Tick,411,418,-7,7,150600,150300,10471,169829,167729,OK
157.66,TraderOne,Tick,411,418,-7,7,150600,150300,10471,169829,167729,OK
157.82,TraderOne,Tick,411,418,-7,7,150600,150300,10471,169829,167729,OK
158.28,TraderOne,Tick,411,428,-17,17,150500,150300,10772,170528,167128,OK
158.44,TraderOne,Tick,411,428,-17,17,150500,150300,10772,170528,167128,OK
158.75,TraderOne,Tick,411,428,-17,17,150500,150300,10772,170528,167128,OK
158.91,TraderOne,Tick,411,428,-17,17,150500,150400,10772,170528,168828,OK
159.22,TraderOne,Tick,411,428,-17,17,150600,150400,10772,170528,167128,OK
159.69,TraderOne,Tick,411,428,-17,17,150600,150400,10772,170528,167128,OK
159.69,TraderOne,Tick,411,428,-17,17,150600,150400,10772,170528,167128,OK
160.0,TraderOne,Tick,411,428,-17,17,150600,150400,10772,170528,167128,OK
160.16,TraderOne,Tick,411,428,-17,17,150600,150400,10772,170528,167128,OK
160.47,TraderOne,Tick,411,428,-17,17,150600,150400,10772,170528,167128,OK
160.94,TraderOne,Tick,411,428,-17,17,150600,150200,10772,170528,165428,OK
160.94,TraderOne,Tick,411,428,-17,17,150600,150200,10772,170528,165428,OK
161.41,TraderOne,Tick,411,436,-25,25,150500,150200,11013,171887,164387,OK
161.41,TraderOne,Tick,411,436,-25,25,150500,150200,11013,171887,164387,OK
161.88,TraderOne,Tick,411,436,-25,25,150500,150200,11013,171887,164387,OK
161.88,TraderOne,Tick,411,436,-25,25,150500,150200,11013,171887,164387,OK
162.35,TraderOne,Tick,411,436,-25,25,150500,150700,11013,171887,176887,OK
